AYAM PENYET JELETOT BONSAR -ASLI,https://www.google.co.id/maps/place/AYAM+PENYET+JELETOT+BONSAR+-ASLI/,https://lh5.googleusercontent.com/p/AF1QipP7b0AZXDeMmxaA7D4hoVjlYf0vrUJ8AQPKW2FW=w408-h544-k-no,Chicken restaurant,"Jl. Kebon Besar No.33, RT.6/RW.4, Gandaria Sel., Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12420, Indonesia",business.site,+62 812-8912-0233,"PQGW+6J South Gandaria, South Jakarta City, Jakarta, Indonesia"
Seblak Jeletet Murni Cab. Pluit,https://www.google.co.id/maps/place/Seblak+Jeletet+Murni+Cab.+Pluit/,https://lh5.googleusercontent.com/p/AF1QipMbjZT_w68j9mM6iB41DFAp8BhOHHOhKalIWvY4=w408-h306-k-no,Bakso restaurant,"Jalan Pluit Karang Manis Blok D7B No. 78 7, RT.7/RW.8, Pluit, Kec. Penjaringan, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14450, Indonesia",business.site,+62 21 6605088,"VQMH+F3 Pluit, North Jakarta City, Jakarta, Indonesia"
Tahu Jeletot Taisi Pondok Kelapa,https://www.google.co.id/maps/place/Tahu+Jeletot+Taisi+Pondok+Kelapa/,https://lh5.googleusercontent.com/p/AF1QipNOF9MlgtEjveXq0LJta_eegCokXPUD_uEE9Wka=w408-h408-k-no,Hawker Stall,"Jl. Pd. Kelapa Raya No.4, RT.3/RW.9, Pd. Klp., Kec. Duren Sawit, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13450, Indonesia",+62 857-7722-3939,"QW8Q+74 Pondok Kelapa, East Jakarta City, Jakarta, Indonesia",Reviews
Sandjaja Seafood & Ayam Bakar,https://www.google.co.id/maps/place/Sandjaja+Seafood+%26+Ayam+Bakar/,https://lh5.googleusercontent.com/p/AF1QipPK4IjCiu8MxcvPqJwx4ZaH113FhLp27mlHxuij=w408-h306-k-no,Seafood restaurant,"Jl. Boulevard Raya No.9, RT.9/RW.2, Klp. Gading Tim., Kec. Klp. Gading, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14240, Indonesia",+62 21 4524241,"RVHX+RQ East Kelapa Gading, North Jakarta City, Jakarta, Indonesia",Claim this business
Super Pancake Durian,https://www.google.co.id/maps/place/Super+Pancake+Durian/,https://geo0.ggpht.com/cbk?panoid=dIGPCjxUJergktCNQJmI6Q&output=thumbnail&cb_client=search.gws-prod.gps&thumb=2&w=408&h=240&yaw=82.80667&pitch=0&thumbfov=100,Cake shop,"ITC Mangga Dua, Lantai 7, Food Court, JL Mangga Dua Raya, Pademangan, RT.1/RW.12, Mangga Dua Sel., Kecamatan Sawah Besar, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 14430, Indonesia","VR7F+8J South Mangga Dua, Central Jakarta City, Jakarta, Indonesia",Claim this business,Reviews
Sop Duren 88 Kemayoran,https://www.google.co.id/maps/place/Sop+Duren+88+Kemayoran/,https://lh5.googleusercontent.com/p/AF1QipMqfrfVhu0PRyd0MILQYePhQn-v6ab3P5W8xXry=w408-h306-k-no,Dessert restaurant,"Jl. Casa No.51, RT.15/RW.5, Kb. Kosong, Kec. Kemayoran, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10630, Indonesia",business.google.com,+62 852-8900-3388,"RVR3+6C Kebon Kosong, Central Jakarta City, Jakarta, Indonesia"
Pancake Durian,https://www.google.co.id/maps/place/Pancake+Durian/,https://lh5.googleusercontent.com/p/AF1QipNzJMC9zDLT1ybY0oDymiocco2BPk45TkJMQxKO=w408-h544-k-no,Sweets and dessert buffet,"Gg. Cemp. I, RT.1/RW.11, Tanah Tinggi, Kec. Johar Baru, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10550, Indonesia","RVF2+4F Tanah Tinggi, Central Jakarta City, Jakarta, Indonesia",About this data,
Pancake Durian Pelawi,https://www.google.co.id/maps/place/Pancake+Durian+Pelawi/,https://lh5.googleusercontent.com/p/AF1QipPJv3nkqtTB95PplzXqoOPZzKbABOnCKBDl_wFD=w408-h544-k-no,Shopping mall,"Jl. Cemp. Baru Tim. XI, RT.12/RW.6, Cemp. Baru, Kec. Kemayoran, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10640, Indonesia",business.google.com,+62 812-8982-0708,"RVH6+RP Cempaka Baru, Central Jakarta City, Jakarta, Indonesia"
Pancake Durian,https://www.google.co.id/maps/place/Pancake+Durian/,https://lh3.googleusercontent.com/proxy/ksdV7yW5HttPnIBV-mq1D2YrKSYLSrI-HaNeDmHe1HpucuYXnDN76AZyAeqG6iExaFaI5KuqVNoMTYr0Lru81d71jl8Y4r2nFKNCYujYsKz-3ECXiKMe03Eem779sMZl71Br7o014IXG_6CBu6G_6grdCRVuZg=w408-h563-k-no,Breakfast restaurant,"Jalan Pintu Senayan 1 Floor 5 Fx Sudirman Gelora Tanah Abang Jakarta Pusat, Jakarta Pusat, RT.1/RW.3, Gelora, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10270, Indonesia",Open now:  10am–10pm,+62 859-3952-0536,"QRG3+5G Gelora, Central Jakarta City, Jakarta, Indonesia"
Mom's Recipe,https://www.google.co.id/maps/place/Mom's+Recipe/,https://lh5.googleusercontent.com/p/AF1QipORoGUC41rabpx0GCzEct__jeJ1rILc1uUo0ZgH=w408-h306-k-no,Cake shop,"Blok B9 Jalan Danau Indah Barat No.#3, RT.13/RW.11, Sunter Jaya, Tanjung Priok, North Jakarta City, Jakarta 14530, Indonesia",business.google.com,+62 21 65837553,"RVVH+GQ Sunter Jaya, North Jakarta City, Jakarta, Indonesia"
Pancake Durian Arsya,https://www.google.co.id/maps/place/Pancake+Durian+Arsya/,https://lh5.googleusercontent.com/p/AF1QipPVzkG0A9iOmCdzv1uH8vDzOyQRUsyrhqxAnt8W=w427-h240-k-no,Frozen food manufacturer,"Gg. Amal IV No.53, RW.11, Pela Mampang, Kec. Mampang Prpt., Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12720, Indonesia",tokopedia.com,+62 812-1261-2284,"QR37+HP Pela Mampang, South Jakarta City, Jakarta, Indonesia"
Liliko Durian's Kitchen,https://www.google.co.id/maps/place/Liliko+Durian's+Kitchen/,https://lh5.googleusercontent.com/proxy/kvyOuJggYTDDD0bRHvaq8YmoMJMW3ei4aNzaQAj_Xp4gwhRfFk6I3kJvzUP0x83Kzw_SFznLFj2ICUtvNJ2bpfAeTEngniG8laXZ3WHo2k5w42Vux67a6m07vVNLpJJfGwqGZPD7ct0YF8FLxmHGcKWvpUGpiw=w408-h306-k-no,Bakery,"Jalan Pluit Karang Barat Blok P2S No.92, Pluit, Penjaringan, RT.4/RW.2, Pluit, Kec. Penjaringan, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14450, Indonesia",+62 21 6611197,"VQPF+QC Pluit, North Jakarta City, Jakarta, Indonesia",Claim this business
Pancake Durian Jakarta,https://www.google.co.id/maps/place/Pancake+Durian+Jakarta/,https://lh5.googleusercontent.com/p/AF1QipM4Rt8z-09osttlQVUq7-n6JjdQCYsAfynhE-F6=w426-h240-k-no,Food manufacturer,"Jalan Terate I No. 8, RT.13 / RW.02, Cengkareng Barat, Cengkareng, RT.13/RW.5, Cengkareng Bar., Kecamatan Cengkareng, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11730, Indonesia",+62 813-1883-4700,"VP39+2W West Cengkareng, West Jakarta City, Jakarta, Indonesia",Reviews
Tripple A Durian (Grosir Durian),https://www.google.co.id/maps/place/Tripple+A+Durian+(Grosir+Durian)/,https://lh5.googleusercontent.com/p/AF1QipNU9w9NxbPG79V6PhcaR_hNrzu6eYfbSl8rynWo=w426-h240-k-no,Grocery store,"Gg. Cemp. I No.2, RT.7/RW.3, Galur, Kec. Johar Baru, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10530, Indonesia",+62 812-8286-8185,"RVF3+8Q Galur, Central Jakarta City, Jakarta, Indonesia",Claim this business
Ragusa Italian Ice Cream,https://www.google.co.id/maps/place/Ragusa+Italian+Ice+Cream/,https://lh5.googleusercontent.com/p/AF1QipOIWP2jmyBaF4ZvsC6tl4_p2uzFdwDeb7fekiX3=w408-h544-k-no,Ice cream shop,"Jl. Veteran I No.10, RT.4/RW.2, Gambir, Kecamatan Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10110, Indonesia",+62 21 3849123,"RRJH+3W Gambir, Central Jakarta City, Jakarta, Indonesia",Claim this business
Ucok Durian Jakarta,https://www.google.co.id/maps/place/Ucok+Durian+Jakarta/,https://lh5.googleusercontent.com/p/AF1QipNE-gT5IgDHaKlfHdCB9UkH4Y1hkksr8rX0Vey_=w408-h306-k-no,Fruit wholesaler,"Inspeksi Saluran, Jl. Raya Kalimalang No.7D, RT.4/RW.4, Pd. Bambu, Kec. Duren Sawit, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13430, Indonesia",ucokdurian.id,+62 813-6022-6055,"QV5W+9J Pondok Bambu, East Jakarta City, Jakarta, Indonesia"
Istana Durian,https://www.google.co.id/maps/place/Istana+Durian/,https://lh5.googleusercontent.com/p/AF1QipO_eTV6feQfq5p-nYqx_mDEjwWl4e7igbT6CiI=w408-h544-k-no,Dessert shop,"Jalan Tanjung Duren Utara IV, Kelurahan No.465A, RT.11/RW.3, Tj. Duren Utara, Grogol Pertamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11470, Indonesia",istanadurian.com,+62 812-6969-818,"RQHM+X4 North Tanjung Duren, West Jakarta City, Jakarta, Indonesia"
TataNino Snack Durian Tambora,https://www.google.co.id/maps/place/TataNino+Snack+Durian+Tambora/,https://lh5.googleusercontent.com/p/AF1QipP3pOPdByUtAnOmUxXFdJo_1k_JnMJSUe8Vjg7j=w408-h725-k-no,Frozen food store,Open now:  Open 24 hours,+62 878-8633-7690,Reviews,About this data
Bittersweet,https://www.google.co.id/maps/place/Bittersweet/,https://lh5.googleusercontent.com/p/AF1QipNm_uoXL7HYbDvQm_j9d_ni9GD1vGItXUkx9AQC=w408-h306-k-no,Bakery,"di depan Bittersweet by Najla, Jl. Kalibata Timur No.31, RT.9/RW.8, Kalibata, Kec. Pancoran, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12740, Indonesia",Menu,business.site,+62 878-7746-9293
Durian kupas 99,https://www.google.co.id/maps/place/Durian+kupas+99/,https://lh5.googleusercontent.com/p/AF1QipNPTPBlVBz-vJJjTb1EaSjIUdx-tAWHhuhrM6Yk=w408-h408-k-no,Cafe,"Gg. 15, RT.5/RW.14, Warakas, Tj. Priok, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14370, Indonesia",+62 899-9800-093,"VVHF+PP Warakas, North Jakarta City, Jakarta, Indonesia",Claim this business
Ucok Durian Medan North Jakarta,https://www.google.co.id/maps/place/Ucok+Durian+Medan+North+Jakarta/,https://lh5.googleusercontent.com/p/AF1QipNHn5X6dMtEVkOs5Q-iSEcgLxzjpd1V_1w59RFX=w408-h544-k-no,Fruit and vegetable store,"Jalan Angin Sejuk I 54/B 9 11, RT.9/RW.11, Semper Bar., Kec. Cilincing, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14130, Indonesia","VWPF+R4 West Semper, North Jakarta City, Jakarta, Indonesia",Claim this business,Reviews
Home Waffle,https://www.google.co.id/maps/place/Home+Waffle/,https://lh5.googleusercontent.com/p/AF1QipPtSbuKJaPpfyLYJ9RWJnt_zAmBsenNQFq2t0U7=w408-h408-k-no,Cafe,"Jl. Cempaka Sari II No.24, RT.10/RW.8, Harapan Mulya, Kec. Kemayoran, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10640, Indonesia",Menu,homewafflecaffe.business.site,+62 877-8653-8449
Maharaja Super Cake Pondok Kopi,https://www.google.co.id/maps/place/Maharaja+Super+Cake+Pondok+Kopi/,https://lh5.googleusercontent.com/p/AF1QipOgqnjdNrIfdGuQgUDRRAhONN20OHxCjwh0EUPJ=w408-h306-k-no,Cake shop,"Jl. Robusta Raya No.146, Pd. Kopi, Kec. Duren Sawit, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13460, Indonesia",+62 21 86601874,"QWFV+G4 Pondok Kopi, East Jakarta City, Jakarta, Indonesia",Claim this business
Ucok Durian Jakarta Barat,https://www.google.co.id/maps/place/Ucok+Durian+Jakarta+Barat/,https://lh5.googleusercontent.com/p/AF1QipMmPsz7flpSYeirb-o69eta80hMBR_LersPs4hu=w408-h306-k-no,Fruit wholesaler,"Blok BD1, Jl. Citra Dua Extension Blok G No.24, RT.2/RW.8, Pegadungan, Kec. Kalideres, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11830, Indonesia",ucokdurian.id,+62 813-6022-6055,"VM8V+P3 Pegadungan, West Jakarta City, Jakarta, Indonesia"
Blueberry Pancake House,https://www.google.co.id/maps/place/Blueberry+Pancake+House/,https://lh5.googleusercontent.com/p/AF1QipPm0Qkvv1D4Y3yfTTLiKpd-m83STnvgMa41gUzy=w408-h306-k-no,Pancake restaurant,"Jl. KH. Wahid Hasyim No.55A, RT.1/RW.4, Gondangdia, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10350, Indonesia",+62 21 3904701,"RR6H+X8 Gondangdia, Central Jakarta City, Jakarta, Indonesia",Reviews
Pancious,https://www.google.co.id/maps/place/Pancious/,https://lh4.googleusercontent.com/proxy/7wHKOliEhh5vki6pZ5jIC-TF00fcx9RVjCLzZv6NsoUPkk056wOT3fX1LO7zBqLItAnPAtUnA1n18fmFCPZNrkekJZRgH7PXQy_9kMFEVlsOBS7ccqA3VNZ1EkZ3IXdOUdoXuwEO8KZ3HK6vvH_RCU4iXaScwl8=w564-h240-k-no,Pancake restaurant,"Grand Indonesia West Mall, Level 3A Unit ED 1-01A, Jalan MH. Thamrin No.1, Kebon Melati, Tanah Abang, Kb. Melati, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10310, Indonesia",Open now:  10am–10pm,pancious.com,+62 21 23580936
Home Waffle,https://www.google.co.id/maps/place/Home+Waffle/,https://lh5.googleusercontent.com/p/AF1QipPtSbuKJaPpfyLYJ9RWJnt_zAmBsenNQFq2t0U7=w408-h408-k-no,Cafe,"Jl. Cempaka Sari II No.24, RT.10/RW.8, Harapan Mulya, Kec. Kemayoran, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10640, Indonesia",Menu,homewafflecaffe.business.site,+62 877-8653-8449
Kedai Tjikini,https://www.google.co.id/maps/place/Kedai+Tjikini/,https://lh5.googleusercontent.com/p/AF1QipOyO6aoWMdKZCcIe7kCB-roGo5EdbJSWHqQySlp=w426-h240-k-no,Coffee shop,"Jl. Cikini Raya No.17, RT.16/RW.1, Cikini, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10330, Indonesia",tjikini.com,+62 21 31935521,"RR6P+WP Cikini, Central Jakarta City, Jakarta, Indonesia"
Pancious Pancake House - Taman Anggrek,https://www.google.co.id/maps/place/Pancious+Pancake+House+-+Taman+Anggrek/,https://lh5.googleusercontent.com/p/AF1QipPAnbYg81ZIkQs4UWp0LsiWwpMdnTEmsYQ9iYOO=w408-h306-k-no,Pancake restaurant,"Mall Taman Anggrek Level 3 Unit A02, Jl. Letjen S. Parman Kav. 21, Jakarta Barat, Daerah Khusus Ibukota Jakarta, Indonesia",Open now:  10am–10pm,pancious.com,+62 21 5639130
Pancious - Mall Kelapa Gading,https://www.google.co.id/maps/place/Pancious+-+Mall+Kelapa+Gading/,https://lh5.googleusercontent.com/p/AF1QipM0VP2xjEXCbqiZTIVw9t6nQeMpJwWke3V5KmEO=w408-h306-k-no,Pancake restaurant,"Jl. Boulevard Raya No.3, RT.13/RW.18, Klp. Gading Tim., Kec. Klp. Gading, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14240, Indonesia",Open now:  10am–10pm,pancious.com,+62 21 45853758
Pancake Durian Arsya,https://www.google.co.id/maps/place/Pancake+Durian+Arsya/,https://lh5.googleusercontent.com/p/AF1QipPVzkG0A9iOmCdzv1uH8vDzOyQRUsyrhqxAnt8W=w427-h240-k-no,Frozen food manufacturer,"Gg. Amal IV No.53, RW.11, Pela Mampang, Kec. Mampang Prpt., Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12720, Indonesia",tokopedia.com,+62 812-1261-2284,"QR37+HP Pela Mampang, South Jakarta City, Jakarta, Indonesia"
Pancious,https://www.google.co.id/maps/place/Pancious/,https://lh5.googleusercontent.com/p/AF1QipNWuoaj_DnJShUU52i96Xh6rRjY4dgw3P1EtA46=w408-h243-k-no,Pancake restaurant,"Letjen S. Parman St, RT.3/RW.5, South Tanjung Duren, Grogol petamburan, West Jakarta City, Jakarta 11470, Indonesia",Open now:  10am–10pm,pancious.com,+62 21 29200484
pan & co,https://www.google.co.id/maps/place/pan+%26+co/,https://lh5.googleusercontent.com/p/AF1QipPVgOBtoELhUkkE_D7kNFoSwsZp8pCZMbu8ramN=w573-h240-k-no,Pancake restaurant,"Jl. Boulevard Raya No.58A, RT.13/RW.18, Klp. Gading Tim., Kec. Klp. Gading, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14240, Indonesia",Open now:  10am–10pm,panco.id,+62 21 24524838
Common Grounds Coffee and Roastery,https://www.google.co.id/maps/place/Common+Grounds+Coffee+and+Roastery/,https://lh5.googleusercontent.com/p/AF1QipMsZo6hm60FOwxl9czKjwECJiSzeVJs0H0lDAQM=w426-h240-k-no,Cafe,"Jl. KH Mas Mansyur, Citywalk Sudirman GF No.Kav. 121, RT.10/RW.11, Karet Tengsin, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10250, Indonesia",Open now:  7am–10pm,commongrounds.co.id,+62 21 25558963
Spumante All Day Dining,https://www.google.co.id/maps/place/Spumante+All+Day+Dining/,https://lh5.googleusercontent.com/p/AF1QipNIiaQXHfbf_qXxqEWpUz18BNWbhBfju6aVhVO6=w408-h272-k-no,Italian restaurant,"Jl. Teuku Cik Ditiro No.50, RT.10/RW.5, Menteng, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10310, Indonesia",+62 21 3106188,"RR2P+7R Menteng, Central Jakarta City, Jakarta, Indonesia",Reviews
Penang Bistro - Grand Indonesia,https://www.google.co.id/maps/place/Penang+Bistro+-+Grand+Indonesia/,https://lh4.googleusercontent.com/proxy/eVe9PDuF_8uXz_GWMZKB8qn8AZrIxPKJ7e_HuTZsuVjFKQ7jdbf_VmJ_pEA7AH8x0jr7ViL9X4SZMUA9HkN5ztiO4ITWeMPUPo9wbOtSfCLkvRXufgGoRYCaSOOphS4blFV_C7FBZC98ioxISQAaj5givX75zEc=w408-h273-k-no,Malaysian restaurant,"Grand Indonesia West Mall Lt.3A Unit ED-1/10, Jalan M.H. Thamrin No.1, Kb. Melati, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10240, Indonesia",Open now:  11am–10pm,arenacorp.com,+62 21 23580958
Pancake Durian,https://www.google.co.id/maps/place/Pancake+Durian/,https://lh5.googleusercontent.com/p/AF1QipNzJMC9zDLT1ybY0oDymiocco2BPk45TkJMQxKO=w408-h544-k-no,Sweets and dessert buffet,"Gg. Cemp. I, RT.1/RW.11, Tanah Tinggi, Kec. Johar Baru, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10550, Indonesia","RVF2+4F Tanah Tinggi, Central Jakarta City, Jakarta, Indonesia",About this data,
Pancake Durian Pelawi,https://www.google.co.id/maps/place/Pancake+Durian+Pelawi/,https://lh5.googleusercontent.com/p/AF1QipPJv3nkqtTB95PplzXqoOPZzKbABOnCKBDl_wFD=w408-h544-k-no,Shopping mall,"Jl. Cemp. Baru Tim. XI, RT.12/RW.6, Cemp. Baru, Kec. Kemayoran, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10640, Indonesia",business.google.com,+62 812-8982-0708,"RVH6+RP Cempaka Baru, Central Jakarta City, Jakarta, Indonesia"
Pancake Durian,https://www.google.co.id/maps/place/Pancake+Durian/,https://lh3.googleusercontent.com/proxy/ksdV7yW5HttPnIBV-mq1D2YrKSYLSrI-HaNeDmHe1HpucuYXnDN76AZyAeqG6iExaFaI5KuqVNoMTYr0Lru81d71jl8Y4r2nFKNCYujYsKz-3ECXiKMe03Eem779sMZl71Br7o014IXG_6CBu6G_6grdCRVuZg=w408-h563-k-no,Breakfast restaurant,"Jalan Pintu Senayan 1 Floor 5 Fx Sudirman Gelora Tanah Abang Jakarta Pusat, Jakarta Pusat, RT.1/RW.3, Gelora, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10270, Indonesia",Open now:  10am–10pm,+62 859-3952-0536,"QRG3+5G Gelora, Central Jakarta City, Jakarta, Indonesia"
Super Pancake Durian,https://www.google.co.id/maps/place/Super+Pancake+Durian/,https://geo0.ggpht.com/cbk?panoid=dIGPCjxUJergktCNQJmI6Q&output=thumbnail&cb_client=search.gws-prod.gps&thumb=2&w=408&h=240&yaw=82.80667&pitch=0&thumbfov=100,Cake shop,"ITC Mangga Dua, Lantai 7, Food Court, JL Mangga Dua Raya, Pademangan, RT.1/RW.12, Mangga Dua Sel., Kecamatan Sawah Besar, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 14430, Indonesia","VR7F+8J South Mangga Dua, Central Jakarta City, Jakarta, Indonesia",Claim this business,Reviews
Aira Pancake Durian,https://www.google.co.id/maps/place/Aira+Pancake+Durian/,https://lh5.googleusercontent.com/p/AF1QipP_Uu-b_s8BVm8Wvu9vYRYxuCVqgUFLF1Wiogkg=w408-h306-k-no,Southeast Asian restaurant,"Jl. Kp. Sumur Utara No.10, RT.3/RW.10, Klender, Kec. Duren Sawit, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13470, Indonesia",+62 838-7244-1017,"QWM6+9R Klender, East Jakarta City, Jakarta, Indonesia",Claim this business
Pancake Durian Arsya,https://www.google.co.id/maps/place/Pancake+Durian+Arsya/,https://lh5.googleusercontent.com/p/AF1QipPVzkG0A9iOmCdzv1uH8vDzOyQRUsyrhqxAnt8W=w427-h240-k-no,Frozen food manufacturer,"Gg. Amal IV No.53, RW.11, Pela Mampang, Kec. Mampang Prpt., Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12720, Indonesia",tokopedia.com,+62 812-1261-2284,"QR37+HP Pela Mampang, South Jakarta City, Jakarta, Indonesia"
Sop Durian Pancake Durian Medan 178,https://www.google.co.id/maps/place/Sop+Durian+Pancake+Durian+Medan+178/,https://lh5.googleusercontent.com/p/AF1QipOtbW5QB5oHYR9MHpMdrThInASf9BXfhef6vfor=w408-h273-k-no,Cafe,"Jl. Langsat No.7, RT.1/RW.16, Lagoa, Koja, North Jakarta City, Jakarta 14270, Indonesia","VWM8+GG Lagoa, North Jakarta City, Jakarta, Indonesia",Claim this business,Reviews
Pancake Durian Jakarta,https://www.google.co.id/maps/place/Pancake+Durian+Jakarta/,https://lh5.googleusercontent.com/p/AF1QipM4Rt8z-09osttlQVUq7-n6JjdQCYsAfynhE-F6=w426-h240-k-no,Food manufacturer,"Jalan Terate I No. 8, RT.13 / RW.02, Cengkareng Barat, Cengkareng, RT.13/RW.5, Cengkareng Bar., Kecamatan Cengkareng, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11730, Indonesia",+62 813-1883-4700,"VP39+2W West Cengkareng, West Jakarta City, Jakarta, Indonesia",Reviews
Pancake Durian Papau - Pejaten Barat,https://www.google.co.id/maps/place/Pancake+Durian+Papau+-+Pejaten+Barat/,https://lh5.googleusercontent.com/p/AF1QipMqPI8lOf35qI147Y-FLHqbKk-sGjam8KYYgZxk=w408-h333-k-no,Restaurant,"Jl. Mesjid Al Hidayah No.3, RT.5/RW.7, Pejaten Bar., Kec. Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12510, Indonesia",+62 896-7285-3003,"PRCM+WV West Pejaten, South Jakarta City, Jakarta, Indonesia",Claim this business
Sop Duren 88 Kemayoran,https://www.google.co.id/maps/place/Sop+Duren+88+Kemayoran/,https://lh5.googleusercontent.com/p/AF1QipMqfrfVhu0PRyd0MILQYePhQn-v6ab3P5W8xXry=w408-h306-k-no,Dessert restaurant,"Jl. Casa No.51, RT.15/RW.5, Kb. Kosong, Kec. Kemayoran, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10630, Indonesia",business.google.com,+62 852-8900-3388,"RVR3+6C Kebon Kosong, Central Jakarta City, Jakarta, Indonesia"
Durian Nusantara,https://www.google.co.id/maps/place/Durian+Nusantara/,https://lh5.googleusercontent.com/p/AF1QipMTaGTe7TxVQSC69cF0H-mVksmnUeLGQ9mr3JEP=w408-h408-k-no,Restaurant,"no.14c, Gg. Muara Bahari Barat 3 No.rt 002, RT.1/RW.3, Sunter Agung, Tj. Priok, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14350, Indonesia",+62 857-1101-7990,"VRCX+RH Sunter Agung, North Jakarta City, Jakarta, Indonesia",Claim this business
pancake durian medan(warung raf21),https://www.google.co.id/maps/place/pancake+durian+medan(warung+raf21)/,https://lh5.googleusercontent.com/p/AF1QipMaOA1rk2tHmON1eHmAK0Yzybw6x08EIaRgBsb8=w408-h306-k-no,Frozen food store,"16, Jl. Bhakti 1 No.25, RT.4/RW.8, Pulo Gebang, Kec. Cakung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13950, Indonesia",+62 813-1160-0856,"QWJW+R7 Pulo Gebang, East Jakarta City, Jakarta, Indonesia",Reviews
Home Waffle,https://www.google.co.id/maps/place/Home+Waffle/,https://lh5.googleusercontent.com/p/AF1QipPtSbuKJaPpfyLYJ9RWJnt_zAmBsenNQFq2t0U7=w408-h408-k-no,Cafe,"Jl. Cempaka Sari II No.24, RT.10/RW.8, Harapan Mulya, Kec. Kemayoran, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10640, Indonesia",Menu,homewafflecaffe.business.site,+62 877-8653-8449
Tripple A Durian (Grosir Durian),https://www.google.co.id/maps/place/Tripple+A+Durian+(Grosir+Durian)/,https://lh5.googleusercontent.com/p/AF1QipNU9w9NxbPG79V6PhcaR_hNrzu6eYfbSl8rynWo=w426-h240-k-no,Grocery store,"Gg. Cemp. I No.2, RT.7/RW.3, Galur, Kec. Johar Baru, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10530, Indonesia",+62 812-8286-8185,"RVF3+8Q Galur, Central Jakarta City, Jakarta, Indonesia",Claim this business
Durian kupas 99,https://www.google.co.id/maps/place/Durian+kupas+99/,https://lh5.googleusercontent.com/p/AF1QipNPTPBlVBz-vJJjTb1EaSjIUdx-tAWHhuhrM6Yk=w408-h408-k-no,Cafe,"Gg. 15, RT.5/RW.14, Warakas, Tj. Priok, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14370, Indonesia",+62 899-9800-093,"VVHF+PP Warakas, North Jakarta City, Jakarta, Indonesia",Claim this business
Mom's Recipe,https://www.google.co.id/maps/place/Mom's+Recipe/,https://lh5.googleusercontent.com/p/AF1QipORoGUC41rabpx0GCzEct__jeJ1rILc1uUo0ZgH=w408-h306-k-no,Cake shop,"Blok B9 Jalan Danau Indah Barat No.#3, RT.13/RW.11, Sunter Jaya, Tanjung Priok, North Jakarta City, Jakarta 14530, Indonesia",business.google.com,+62 21 65837553,"RVVH+GQ Sunter Jaya, North Jakarta City, Jakarta, Indonesia"
